"Time","Arrived","Rejected"
1761495198000,3,0
1761495200000,3,0
1761495202000,3,0
1761495204000,3,0
1761495206000,3,0
1761495208000,3,0
1761495210000,3,0
1761495212000,3,0
1761495214000,3.4444444444444446,0
1761495216000,3.8888888888888893,0
1761495218000,4.333333333333334,0
1761495220000,4.777777777777778,0
1761495222000,5,0
1761495224000,5,0
1761495226000,5,0
1761495228000,5,0
1761495230000,5,0
1761495232000,5,0
1761495234000,5,0
1761495236000,5,0
1761495238000,5,0
1761495240000,5,0
1761495242000,5,0
1761495244000,5,0
1761495246000,5,0
1761495248000,5,0
1761495250000,5,0
1761495252000,5,0
1761495254000,5,0
1761495256000,5,0
1761495258000,5,0
1761495260000,5,0
1761495262000,5,0
1761495264000,5,0
1761495266000,5,0
1761495268000,5,0
1761495270000,5,0
1761495272000,5,0
1761495274000,5.777777777777779,0
1761495276000,6.666666666666667,0
1761495278000,7.555555555555556,0
1761495280000,8.444444444444445,0
1761495282000,9,0
1761495284000,9,0
1761495286000,9,0
1761495288000,9,0
1761495290000,9,0
1761495292000,9,0
1761495294000,9,0
1761495296000,9,0
1761495298000,9,0
1761495300000,9,0
1761495302000,9,0
1761495304000,9,0
1761495306000,9,0
1761495308000,9,0
1761495310000,9,0
1761495312000,9,0
1761495314000,9,0
1761495316000,9,0
1761495318000,9,0
1761495320000,9,0
1761495322000,9,0
1761495324000,9,0
1761495326000,9.111111111111112,0
1761495328000,9.111111111111112,0
1761495330000,9.111111111111112,0
1761495332000,9.111111111111112,0
1761495334000,7.333333333333334,0
1761495336000,5.555555555555556,0
1761495338000,3.777777777777778,0
1761495340000,2,0
1761495342000,1,0
1761495344000,1,0
1761495346000,1,0
1761495348000,1,0
1761495350000,1,0
1761495352000,1,0
1761495354000,1,0
1761495356000,1,0
1761495358000,1,0
1761495360000,1,0
1761495362000,1,0
1761495364000,1,0
1761495366000,1,0
1761495368000,1,0
1761495370000,1,0
1761495372000,1,0
1761495374000,1,0
1761495376000,1,0
1761495378000,1,0
1761495380000,1,0
1761495382000,1,0
1761495384000,1,0
1761495386000,1,0
1761495388000,1,0
1761495390000,1,0
1761495392000,1,0
1761495394000,1.5555555555555556,0
1761495396000,2.8888888888888893,0
1761495398000,4.222222222222222,0
1761495400000,5.555555555555556,0
1761495402000,6.888888888888889,0
1761495404000,7.000000000000001,0
1761495406000,7.000000000000001,0
1761495408000,7.000000000000001,0
1761495410000,7.000000000000001,0
1761495412000,7.000000000000001,0
1761495414000,7.000000000000001,0
1761495416000,7.000000000000001,0
1761495418000,7.000000000000001,0
1761495420000,7.000000000000001,0
1761495422000,7.000000000000001,0
1761495424000,7.000000000000001,0
1761495426000,7.000000000000001,0
1761495428000,7.000000000000001,0
1761495430000,7.000000000000001,0
1761495432000,7.000000000000001,0
1761495434000,7.000000000000001,0
1761495436000,7.000000000000001,0
1761495438000,7.000000000000001,0
1761495440000,7.000000000000001,0
1761495442000,7.000000000000001,0
1761495444000,7.000000000000001,0
1761495446000,7.000000000000001,0
1761495448000,7.000000000000001,0
1761495450000,7.000000000000001,0
1761495452000,7.000000000000001,0
1761495454000,6.666666666666667,0
1761495456000,5.777777777777779,0
1761495458000,4.888888888888889,0
1761495460000,4,0
1761495462000,3.111111111111111,0
1761495464000,3,0
1761495466000,3,0
1761495468000,3,0
1761495470000,3,0
1761495472000,3,0
1761495474000,3,0
1761495476000,3,0
1761495478000,3,0
1761495480000,3,0
1761495482000,3,0
1761495484000,3,0
1761495486000,3,0
1761495488000,3,0
1761495490000,3,0
1761495492000,3,0
1761495494000,3,0
1761495496000,3,0
1761495498000,3,0
1761495500000,3,0
1761495502000,3,0
1761495504000,3,0
1761495506000,3,0
1761495508000,3,0
1761495510000,3,0
1761495512000,3,0
1761495514000,3.111111111111111,0
1761495516000,3.555555555555556,0
1761495518000,4,0
1761495520000,4.444444444444445,0
1761495522000,4.888888888888889,0
1761495524000,5,0
1761495526000,5,0
1761495528000,5,0
1761495530000,5,0
1761495532000,5,0
1761495534000,4.888888888888889,0
1761495536000,5,0
1761495538000,5,0
1761495540000,5,0
1761495542000,5,0
1761495544000,5,0
1761495546000,5,0
1761495548000,5,0
1761495550000,5,0
1761495552000,5,0
1761495554000,5,0
1761495556000,5,0
1761495558000,5,0
1761495560000,5,0
1761495562000,5,0
1761495564000,5,0
1761495566000,5,0
1761495568000,5,0
1761495570000,5,0
1761495572000,5,0
1761495574000,5.111111111111112,0
1761495576000,6.111111111111112,0
1761495578000,7.000000000000001,0
1761495580000,7.888888888888889,0
1761495582000,8.777777777777779,0
1761495584000,9,0
1761495586000,9,0
1761495588000,9,0
1761495590000,9,0
1761495592000,9,0
1761495594000,9,0
1761495596000,9,0
1761495598000,9,0
1761495600000,9.111111111111112,0
1761495602000,8.88888888888889,0
1761495604000,9,0
1761495606000,9,0
1761495608000,9,0
1761495610000,9,0
1761495612000,9,0
1761495614000,9,0
1761495616000,9,0
1761495618000,9,0.7777777777777778
1761495620000,9,1
1761495622000,9,1.5555555555555556
1761495624000,9,2
1761495626000,9,2.3333333333333335
1761495628000,9,1.6666666666666667
1761495630000,9,1.2222222222222223
1761495632000,9,0.5555555555555556
1761495634000,8.666666666666668,0.33333333333333337
1761495636000,6.888888888888889,0
1761495638000,5.111111111111112,0
1761495640000,3.3333333333333335,0
1761495642000,1.5555555555555556,0
1761495644000,1,0
1761495646000,1,0
1761495648000,1,0
1761495650000,1,0
1761495652000,1,0
1761495654000,1,0
1761495656000,1,0
1761495658000,1,0
1761495660000,1,0
1761495662000,1,0
1761495664000,1,0
1761495666000,1,0
1761495668000,1,0
1761495670000,1,0
1761495672000,1,0
1761495674000,1,0
1761495676000,1,0
1761495678000,1,0
1761495680000,1,0
1761495682000,1,0
1761495684000,1,0
1761495686000,1,0
1761495688000,1,0
1761495690000,1,0
1761495692000,1,0
1761495694000,1,0
1761495696000,1.888888888888889,0
1761495698000,3.2222222222222223,0
1761495700000,4.555555555555556,0
1761495702000,5.888888888888889,0
1761495704000,7.000000000000001,0
1761495706000,7.000000000000001,0
1761495708000,7.000000000000001,0
1761495710000,7.000000000000001,0
1761495712000,7.000000000000001,0
1761495714000,7.000000000000001,0
1761495716000,7.000000000000001,0
1761495718000,7.000000000000001,0
1761495720000,7.000000000000001,0
1761495722000,7.000000000000001,0
1761495724000,7.000000000000001,0
1761495726000,7.000000000000001,0
1761495728000,7.000000000000001,0
1761495730000,7.000000000000001,0
1761495732000,7.000000000000001,0
1761495734000,7.000000000000001,0
1761495736000,7.000000000000001,0
1761495738000,7.000000000000001,0
1761495740000,7.000000000000001,0
1761495742000,7.000000000000001,0
1761495744000,7.000000000000001,0
1761495746000,7.000000000000001,0
1761495748000,7.000000000000001,0
1761495750000,7.000000000000001,0
1761495752000,7.000000000000001,0
1761495754000,7.000000000000001,0
1761495756000,6.444444444444445,0
1761495758000,5.555555555555556,0
1761495760000,4.666666666666667,0
1761495762000,3.777777777777778,0
1761495764000,3,0
1761495766000,3,0
1761495768000,3,0
1761495770000,3,0
1761495772000,3,0
1761495774000,3,0
1761495776000,3,0
1761495778000,3,0
1761495780000,2.555555555555556,0
1761495782000,1.888888888888889,0
1761495784000,1.2222222222222223,0
1761495786000,0.5555555555555556,0
1761495788000,0,0
1761495790000,0,0
1761495792000,0,0
1761495794000,0,0
1761495796000,0,0
1761495798000,0,0
1761495800000,0,0
1761495802000,0,0
1761495804000,0,0
1761495806000,0,0
1761495808000,0,0
1761495810000,0,0
1761495812000,0,0
1761495814000,0,0
1761495816000,0,0
1761495818000,0,0
1761495820000,0,0
1761495822000,0,0
